TIMESTAMP,POWER,Azimuth,AirTemp,RelativeHumidity,CloudOpacity,Dhi,Ghi,WindSpeed10m,Zenith
2020-10-16 07:00:00,419.9166666666667,-91.66666666666669,12.525,88.8,45.60833333333333,102.25,104.58333333333331,3.875,75.08333333333333
2020-10-16 08:00:00,580.8333333333334,-102.08333333333331,13.033333333333331,88.59166666666665,67.79166666666667,121.75,121.75,3.6,63.833333333333336
2020-10-16 09:00:00,824.5833333333334,-114.25,13.666666666666666,87.33333333333333,69.02499999999999,173.0,173.0,3.2916666666666665,53.16666666666666
2020-10-16 10:00:00,1622.1666666666667,-129.58333333333334,14.15,86.05,60.2,278.1666666666667,278.1666666666667,2.9416666666666664,43.583333333333336
2020-10-16 11:00:00,1131.8333333333333,-150.0018333333333334,14.791666666666666,84.94166666666666,80.31666666666666,157.66666666666666,157.66666666666666,2.6750000000000003,36.25
2020-10-16 12:00:00,840.3333333333334,-55.333333333333336,15.575,82.74166666666666,80.175,167.33333333333334,167.33333333333334,2.408333333333333,33.083333333333336
2020-10-16 13:00:00,1607.6666666666667,158.16666666666666,16.224999999999998,82.33333333333333,58.54166666666666,341.5,341.5,2.4,34.583333333333336
2020-10-16 14:00:00,1722.3333333333333,135.75,16.35833333333333,83.875,44.49166666666667,406.4166666666667,413.8333333333333,2.6,40.66666666666666
2020-10-16 15:00:00,1322.9166666666667,119.08333333333331,16.3,86.075,60.29166666666666,247.33333333333331,247.33333333333331,2.958333333333333,49.66666666666666
2020-10-16 16:00:00,870.001833333333334,105.83333333333331,16.258333333333333,87.60833333333333,33.61666666666667,231.66666666666663,294.9166666666667,2.9916666666666667,60.001
2020-10-16 17:00:00,464.1666666666667,95.0,16.116666666666667,88.89999999999999,48.8,137.16666666666666,137.16666666666666,2.6,71.16666666666667
2020-10-16 18:00:00,129.08333333333334,85.16666666666667,15.916666666666666,90.73333333333332,45.18333333333334,44.91666666666666,44.91666666666666,1.875,82.41666666666667
2020-10-16 19:00:00,5.833333333333333,75.25,15.675,92.125,58.09166666666667,0.6666666666666666,0.6666666666666666,1.1083333333333334,93.41666666666669
2020-10-16 20:00:00,0.001,64.58333333333333,15.416666666666666,93.65,73.60833333333333,0.001,0.001,0.6083333333333333,104.0
2020-10-16 21:00:00,0.001,52.75,15.258333333333333,93.84166666666664,52.225,0.001,0.001,0.6666666666666666,113.66666666666669
2020-10-16 22:00:00,0.001,38.66666666666666,15.116666666666667,93.40833333333336,41.833333333333336,0.001,0.001,1.1416666666666666,121.66666666666669
2020-10-16 23:00:00,0.001,22.0,15.208333333333334,92.99166666666667,49.04166666666666,0.001,0.001,1.3999999999999997,127.41666666666669
2020-10-17 00:00:00,0.001,3.1666666666666665,15.375,92.20833333333331,45.86666666666667,0.001,0.001,1.3999999999999997,129.91666666666666
2020-10-17 01:00:00,0.001,-15.833333333333334,14.65,93.50833333333333,65.26666666666667,0.001,0.001,1.3999999999999997,128.58333333333334
2020-10-17 02:00:00,0.001,-33.333333333333336,13.741666666666667,94.39166666666668,40.94166666666667,0.001,0.001,1.55,123.91666666666669
2020-10-17 03:00:00,0.001,-48.16666666666666,13.416666666666666,93.15,3.908333333333333,0.001,0.001,1.95,116.58333333333331
2020-10-17 04:00:00,0.001,-60.5,13.216666666666669,91.95,16.71666666666667,0.001,0.001,2.308333333333333,107.33333333333331
2020-10-17 05:00:00,0.001,-71.75,12.975,91.20833333333331,34.65833333333333,0.001,0.001,2.533333333333333,97.0
2020-10-17 06:00:00,148.16666666666666,-81.66666666666667,12.925,90.73333333333332,22.3,25.666666666666668,35.666666666666664,2.85,86.08333333333333
2020-10-17 07:00:00,328.0833333333333,-91.5,13.691666666666668,87.63333333333333,0.001,67.16666666666667,206.08333333333331,2.891666666666667,74.75
2020-10-17 08:00:00,387.6666666666667,-101.83333333333331,15.125,81.75,0.001,91.25,401.4166666666667,2.716666666666667,63.583333333333336
2020-10-17 09:00:00,2323.6666666666665,-113.91666666666669,16.75,76.0,0.001,103.58333333333331,582.5833333333334,3.016666666666667,52.91666666666666
2020-10-17 10:00:00,2952.5,-129.33333333333334,18.166666666666668,71.13333333333334,0.001,111.33333333333331,728.0,3.325,43.25
2020-10-17 11:00:00,4451.5,-149.66666666666666,18.825,67.85000000000001,0.001,112.16666666666669,825.8333333333334,3.0500000000000003,36.083333333333336
2020-10-17 12:00:00,4415.916666666667,-55.41666666666666,19.20833333333333,65.8,0.001,103.75,868.75,2.625,32.333333333333336
2020-10-17 13:00:00,3740.5833333333335,157.75,19.625,64.06666666666666,0.001,100.83333333333331,849.9166666666666,2.7416666666666667,34.333333333333336
2020-10-17 14:00:00,2106.25,135.41666666666666,20.00108333333333333,62.958333333333336,0.001,98.33333333333331,772.0,3.1333333333333333,40.41666666666666
2020-10-17 15:00:00,805.0,118.66666666666669,20.3,61.91666666666666,5.766666666666666,149.25,606.5,3.2999999999999994,49.41666666666666
2020-10-17 16:00:00,974.5833333333334,105.5,20.258333333333333,60.81666666666666,13.133333333333333,160.58333333333334,400.75,3.0083333333333333,59.833333333333336
2020-10-17 17:00:00,697.1666666666666,94.83333333333331,19.95,60.93333333333334,9.95,98.66666666666669,255.75,2.891666666666667,70.91666666666667
2020-10-17 18:00:00,281.5833333333333,84.75,19.116666666666667,64.55833333333334,23.125,56.66666666666666,74.16666666666667,3.2916666666666665,82.25
2020-10-17 19:00:00,11.583333333333334,75.0,17.908333333333335,69.53333333333333,52.675,0.9166666666666666,0.9166666666666666,3.466666666666667,93.25
2020-10-17 20:00:00,0.001,64.41666666666667,17.116666666666667,73.49166666666666,70.72500000000001,0.001,0.001,3.5,103.83333333333331
2020-10-17 21:00:00,0.001,52.41666666666666,16.708333333333332,75.30833333333334,75.79166666666667,0.001,0.001,2.891666666666667,113.41666666666669
2020-10-17 22:00:00,0.001,38.41666666666666,16.133333333333333,77.08333333333333,58.88333333333333,0.001,0.001,2.15,121.33333333333331
2020-10-17 23:00:00,0.001,21.916666666666668,15.775,77.40833333333333,54.75,0.001,0.001,2.3,127.08333333333331
2020-10-18 00:00:00,0.001,3.1666666666666665,15.475,77.1,66.18333333333334,0.001,0.001,2.3833333333333333,129.66666666666666
2020-10-18 01:00:00,0.001,-15.833333333333334,15.133333333333333,76.79166666666667,63.1,0.001,0.001,2.7,128.16666666666666
2020-10-18 02:00:00,0.001,-33.166666666666664,14.775,75.39166666666667,38.59166666666667,0.001,0.001,3.1166666666666667,123.5
2020-10-18 03:00:00,0.001,-48.083333333333336,14.558333333333332,71.89166666666667,31.025,0.001,0.001,3.6833333333333336,116.16666666666669
2020-10-18 04:00:00,0.001,-60.5,14.416666666666666,66.98333333333333,57.43333333333334,0.001,0.001,4.208333333333333,106.91666666666669
2020-10-18 05:00:00,0.001,-71.41666666666667,14.216666666666669,63.53333333333333,22.741666666666664,0.001,0.001,4.533333333333333,96.75
2020-10-18 06:00:00,112.25,-81.41666666666667,14.141666666666666,62.4,16.558333333333334,25.33333333333333,42.66666666666666,4.825,85.75
2020-10-18 07:00:00,320.5833333333333,-91.25,14.616666666666667,61.125,0.001,62.333333333333336,217.66666666666663,5.0,74.5
2020-10-18 08:00:00,448.6666666666667,-101.66666666666669,15.616666666666667,59.30833333333334,0.001,83.41666666666667,415.0833333333333,5.041666666666667,63.333333333333336
